date,commodities_export,commodities_import,mc_debt_securities,mc_m2,mc_m3,mc_eu_m3,manuf_capacity_utilisation,ie_gov_bond_10y,cpi_core,ip_index,stock_cac40,stock_sp500,mc_cons_credit,mc_housing_loans,mc_nfc_capital_credit,mc_nfc_realestate_credit,ie_euribor_1m,ie_euribor_1y,ie_euribor_3m,ie_euribor_6m,ppi_energy,ppi_industry,ppi_intermediate_goods,cpi_all_x_energy,cpi_clothing_footwear,cpi_durables,cpi_health,cpi_nondurables,cpi_rentals_for_housing,cpi_services,cpi_transport,labor_anciennete_moyenne,labor_de_1_a_2_ans,labor_de_2_a_3_ans,labor_de_6_a_12_mois,labor_moins_d_un_an,labor_moins_de_3_mois,building_permit_buildings,building_permit_residental,cpi_total,ie_broad_eff_exr_eu,ie_candollar,ie_franc,ie_mro_monthly,ie_pound,ie_usdollar,ie_yen,indic_business_climate,indic_business_climate_construction,indic_business_climate_manuf,indic_business_climate_services,indic_composite_business_confidence,indic_composite_consumer_confidence,indic_composite_leading_indicator,indic_employment_climate,indic_policy_uncertainty,indic_turnaround,labor_3_ans_ou_plus,labor_de_3_a_6_mois,labor_labor_force,labor_registered_unemp,labor_unemp_flux,labor_unemp_rate,mc_real_m2_proxy,mc_m1,mc_total_reserves,passenger_car_regis,ppi_consumer_goods,ppi_crude_oil_brent_eu,ppi_international_raw_prices,ppi_manuf,prod_capital_goods,prod_cons_goods,prod_cons_goods_x_fbt,prod_construction,prod_durable_cons_goods,prod_elec_etc,prod_energy_x_e,prod_foodbev_services,prod_intermediate_goods,prod_manuf,prod_nondurable_cons_goods,prod_retail,stock_ewq,stock_vstx50_monthly
2019-11,-0.007156793237616199,-4.310847909714255e-4,-0.01859444881199579,1.6848528251500738e-4,0.0012302559363117638,-0.00169910747293045,-0.27000000000001023,0.13570000000000002,-1.5471588247883972e-05,-0.004619760466354705,0.03077475862046164,0.03565574992019016,6.125666863940893e-4,-0.001166686706801201,-0.006864317162124323,-257,0.005500000000000005,-271.6958,0.011599999999999888,0.0242,1.4149457362400142e-4,2.687792489517449e-4,-0.0014341697083217753,0.0015625628276891845,-0.004185768673562684,-6.82150288287886e-4,-3.919967476484487e-4,-3.369474882104484e-4,-3.0237644320951773e-4,1.5033725123991815e-4,-6.564349225861577e-4,1.9623293926860015,-0.009329214933620378,-0.007293415768002021,0.008569469520313788,-0.007265816482586729,-0.009971977256094888,0.019004545469345047,-0.0416419997054156,0.0011398227033980746,-0.0052874520572112615,-0.00402909685630376,-8.179959556316452e-4,0,-0.020520050645905757,-0.015540609110680975,0.006921019913415982,107,108.4,102.4,106.2,100.1897,100.5535,99.96397,107.4,-0.10901629572751315,0.9,0.0029547666841835962,-0.008779114557775358,0,-0.003930601227621011,-10922.461789570982,0,0.003198484368839516,0.013957327912368811,-0.013264757222755108,0.008683010017822568,0.0027591525666856853,0.08405591779804666,0.015414563401186854,0.0013623721223803287,-0.013293612192930127,-0.06150596186470292,-0.14747454782712754,0.007404738435112357,-0.20036378374944785,0.0083299364442206425,0.01511846515443338,0.011556569829844321,-0.034355359474548486,-0.03365935228659911,-0.051541144147638995,0.0027497162496858962,0.013674883157879236,1260.3922523809524
2019-12,-0.007772644229909531,-0.03507563883448128,0.02556575217451673,-0.004095346541996392,-0.009583566987432235,-0.00497008135837973,-0.9000000000000057,0.05609999999999999,0.0024345712274920217,-0.007982791760897001,0.01323887291202297,0.029736309041808795,0.005015445163358834,5.336109391347321e-4,0.0042162423086917755,-2718,-0.0029000000000000137,271.7386,0.006600000000000106,0.0018000000000000238,-0.006643911608227526,-0.001088566822985193,-3.4260339306158016e-4,0.0029613602209188628,0.0022152438017393195,0.005385158030093429,0.00274155558995659,0.002020907595267296,2.0536612649202368e-4,0.001457707493181637,0.012210879159256116,2.232469336042982,-0.007099068360865601,-0.007852806322677708,0.009815228499508777,0.0015347940165000296,-0.004874881482747284,0.01648527180016579,0.043151749721274335,0.004222563072745267,6.235062033024263e-4,-0.0010954403395855294,-0.013179762444410048,0,-0.012082825366334982,0.022687325253559987,0.0074509823973967215,106.7,107.5,99.1,106.7,100.3331,100.2768,99.97735,107.5,0.061259801270628245,0.9,0.005729228605357406,0.0056688965591700224,0,-0.009707851597184458,-10409.657239190012,0,0.0010868201232980823,-0.005062564707854378,0.009852403800596932,0.010552937539094032,0.0011219167748146575,0.049454395346295144,0.023619425822880125,0.002214739928202647,-0.009223674526063874,0.0052103074765685875,0.08608618016462799,-0.007473523328623166,0.016601949400230964,-0.03909778845084855,-0.037078741792845094,-9.415280456455122e-4,-0.014789131000021882,-0.0036880594892574337,0.005464726537935505,0.005397918613315511,0.03262678709742639,3448.1899
2020-01,-0.02360041959147452,0.003594646839815141,-0.0064089173509938036,0.0038917633638924087,0.013128610781080852,0.007341931093748144,0.3400000000000176,-0.04299999999999999,-5.535442720780992e-4,-0.0076501567182098995,-0.027513155871409012,-3.9222958600682034e-4,-0.006980254646597572,7.867839799331477e-4,6.377907627985735e-4,3008,-0.003999999999999948,0.008000000000000007,0.003599999999999992,0.005500000000000005,-0.0018676898541194475,-0.001464764527472795,-0.004870708274839153,-3.512444091606781e-4,-0.004002290511418316,-0.00318513104658269,-0.0030480553321838855,-0.013805688033917463,1.9393998928585177e-4,-1.3460069025938992e-4,-0.013111326181650007,1.5878479302640471,-0.00596465621323361,-0.009872064238459544,0.0058715962106532515,-0.002614111147321907,-0.011170327498989607,-0.05818699011956241,-0.027647805490665256,-0.0012046419146303222,-0.004685800212181235,0.001984602875510777,-0.014850839114673275,0,0.0023105316247559182,-0.016333487049070866,0.00098928285067501065,106.8,107.5,102.9,106.3,100.4586,100.0413,99.99886,106,-0.027979084569773605,0.9,0.0027100624832883113,0.008408777550497959,0,-0.006180905375854806,21058.998262828973,0,2.0373003409090984e-4,0.009998292058110536,0.01634942385802063,-0.20617870904548496,-0.0020044811846284816,-0.15965000935484763,0.012065111551843088,-0.0019028591880632106,-0.001744956459707403,-0.003758766619666787,-0.013089000776023596,0.007832576524250179,-0.006787240158757868,-0.023091983065739896,-0.01886992381520347,0.01601854480802789,0.01852854537054327,0.0022880906769247034,-0.005051777687509862,0.0013012462618471332,-0.04087294863608504,2409.8593454545457
2020-02,0.02863835102892054,0.025926684248020138,-1.7879910882179217e-4,0.006790152853454856,0.015559598731698543,0.0013420178277208095,-0.18000000000000682,-0.1734,4.522129348973891e-4,0.016887405096207786,-0.08937761323156757,-0.08590514904714475,0.007413716078060517,4.935156207999114e-4,1.1174443475248097e-4,-798,-0.016200000000000048,-0.03470000000000001,-0.017799999999999983,-0.02510000000000001,-0.023154234063227364,-0.004828159597527026,-0.005191522568410711,3.163682450821881e-4,0.005716527119460579,0.0018208289738046446,5.629150910735348e-4,0.006338168135635591,-5.987020210351801e-4,0.0010036970440401305,-0.005905589406903111,0.4162104790110561,-0.012134141805052678,-0.013279504272581732,-0.006016028858164546,-0.0016197935559780774,0.015854730097704106,0.021244410486655596,-0.01878435142784518,-0.0010782479114199717,-0.005652097944094159,0.008848410576361099,-0.007508952120836604,0,-0.009844951781295325,-0.0068092323559907075,-0.011019623503023546,106,109.2,100.7,105.5,99.93134,99.608879999999985,100.0507,105.7,0.08091919813595716,0.8,-5.509601506918926e-4,-0.013768937654612401,-0.05001042057466121,-0.01163797284707968,13178.420926899067,-0.39999999999999947,0.007707912638139192,0.007032295888175,0.018088298193474017,0.18970352278556746,-4.3741251797158043e-4,-0.11858394483930068,-0.019562803657644068,-3.863358449347487e-4,0.016527252442961604,0.013241511096252268,0.012893793727203118,-0.005910567716438386,0.03832385927024884,0.02299741529061272,0.011137754985762527,-0.009335730277374665,0.027229162274412744,0.018522822548688644,0.012323097897294133,-0.022246812872553257,-0.08192877392616404,750.6834750000002
2020-03,-0.17048348786434175,-0.21293844723564348,0.012635619984679991,0.009586804831592133,0.03035463796284077,0.018509991112068747,-22.42,0.1266,-0.00296868089137714,-0.20248824271428845,-0.18624264507687371,-0.13183401232906,-0.020463360509229034,-0.005144996798289725,0.008090423991351514,461,-0.004599999999999993,0.02250000000000002,-0.00770000000000004,-0.009700000000000042,-0.045744570205951796,-0.010001089459003687,-0.00816444848405773,-6.275298080424818e-4,-0.003955162774109233,-0.006583238582236639,0.0012365138893697392,-0.003407804366892364,4.907199176136245e-4,-0.0017716212420708644,-0.019250518565534946,-9.938938150657009,0.013967107220803854,0.004321642164761386,0.03099913886464911,0.04678718660651704,0.06624573212240925,-0.3819725539321004,-0.13005630252903178,-0.004639818685686414,0.035977698758291154,0.056642518024396515,-0.002735979818874655,0,0.06184448582530584,-0.0019149233043477126,-0.00945890784051695,93.8,109.3,97.7,91.9,98.52489,98.72938,95.97392,97.6,0.24655204343068515,-0.3,0.01121507099642649,0.02522176375810936,-0.025975486403261083,0.070462025613379,12919.138081977959,-0.20000000000000018,0.04491800519505418,0.04914787818516331,0.008340102094093638,-1.30099107322091,-0.001319254724736929,-1.2398857997051649,-0.05411948562338509,-0.003610451672593662,-0.3361200082348361,-0.07244784678870975,-0.05133086303783241,-0.46262479409819246,-0.6729134491479316,-0.010725747388094398,-1.6146427094554383e-4,-0.5991646555980061,-0.26818402474275516,-0.22844140777324817,-0.03350964813108437,-0.14788006209319082,-0.21043515427923198,3423.3171227272737
2020-04,-0.36675556996534553,-0.2773173219660663,0.06922227154049843,0.007492378200529615,0.007394116142496188,-0.01322428460345293,-9.819999999999993,0.11270000000000002,-0.0014832426743405236,-0.2349871229897822,0.03988568410714244,0.1206181535753359,-0.007737890688956028,-0.0014597653584313974,-0.005076153164374375,-756,0.04960000000000003,0.15739999999999998,0.16250000000000003,-191.6351,-0.06609283519506981,-0.01238154850101214,-0.010090615658405078,0.001391895244596597,-0.005664803092781945,0.001878051519351942,0.0019480760301213706,0.00533483766918863,-7.436828807945162e-4,-0.0033313837004049773,-0.020336973358855204,-6.518476628492067,0.029966613995899394,0.018320079772619735,0.060534864040793224,0.04704381005816316,0.008723635950333986,-0.26057863609649523,-0.5266298402870415,-3.956008127445898e-4,-0.0014185836809987862,-0.035189660708927484,-0.002554038185404131,0,-0.021615805993576473,-0.00732872463060745,-0.016365312034120727,45.9,81.4,66.9,38,96.88094,97.90857,88.37066999999999,42.1,0.08114559429439083,-1,0.01725540786592994,0.0642910059486752,0,0.20920518974068436,-79361.22676908696,0,0.031048039795136262,0.03764945150247989,-0.014998186587883211,-0.8542143780323155,-0.0010920169279389214,0.1984644066466137,-0.02922122268374494,-0.0024889512869314956,-0.30376522589749744,-0.1705577312939779,-0.24820280982372722,-0.5289238130979554,-0.688277616668501,-0.15730694586889538,-0.16493591058376555,-0.9578252754630028,-0.19668734654867936,-0.2258859835179683,-0.16064936515358674,-0.18778674377779936,0.04341249293531346,1618.1924249999995
2020-05,0.12515397394846062,0.21100215940736788,-0.035685024530017984,0.009177429508765655,0.02327289471563354,-1.7934647181050423e-4,14.389999999999993,-0.0897,0.0019262911052218001,0.19401304434860833,0.03322105571146139,0.046528044171523675,0.012672798750580583,0.00676570386547759,-0.0010068740308355473,111,-0.03620000000000012,0.026800000000000018,-271.7459,191.8569,0.02643691463747011,0.004965257576861504,-0.003920534167680678,0.0019052566964488094,-0.022292437547694277,0.002350183173305709,-0.004225678722586501,1.8018954677945231e-4,-4.335945896638549e-4,0.0038742374110194433,0.001959324013745878,4.9903383868870606,0.024104634706940686,0.010014657742114963,0.035090582160917094,-0.007351525611831278,-0.10733529296560995,0.09820264128833323,0.11463625478428252,2.8498686034961196e-4,7.095433879360513e-4,6.92112965892373,6.922982568223369,0,0.012914973646424105,0.023624576821839563,-8.552857175505579e-4,58.8,69.9,70.8,48.8,96.96212,97.99533,93.60148,50.7,-0.08706240244439734,-0.8,0.014970894245360356,0.08504288501974067,-0.09662683568907138,-0.02918253266264159,-59604.99704146199,-0.6999999999999993,0.02459210252834687,0.04125227506848006,0.018193375050305605,1.5538329925377532,-0.0029091640270779706,0.6342983141214766,0.05180441118886403,-7.147941766296739e-4,0.23435865752355056,0.09478665175663803,0.45683861826923966,0.7164562559735539,0.9402093054553196,0.1101021290742068,0.11606814233738394,0.28066921251096266,0.22775528695275948,0.19358081392046866,0.06498754654124106,0.31105106962003415,0.057544141906447965,3212.523555
2020-06,0.14870752481022365,0.13495114131665176,-0.004788017742249906,0.01380206352855673,0.015234425458196199,-0.0047232292884622495,9.160000000000004,-0.014000000000000002,7.240733632016827e-4,0.124860670985937,0.05336518244644495,0.019693024333824027,0.02299384216528111,-0.0026978535045927288,-0.0038346751076829833,-396,-0.028599999999999903,-0.06610000000000002,-104,-0.0796,0.035450836509444805,0.004955470271556628,0.006129104212933001,2.849895145446979e-4,-0.002138015571143903,-6.381513186068943e-4,7.811239142805348e-4,0.001301922968649727,0.0012511287008702965,0.003386791515053389,0.014103983398952913,6.08893715316799,0.01544588155664961,0.00484107885046825,0.015094585080388967,-0.003456324253630072,-0.10504148146443093,0.33816712236894997,0.32274927730237124,4.886277126985306e-4,0.012085956360142092,-6.9048798358821095,-6.914212650163765,0,0.013362429520590913,0.005552087334637704,0.035719583744072914,84.5,76.9,77.1,76.8,97.97507,98.59823,98.12214,68.5,-0.06517780885250968,-0.2,0.009739508445166578,0.06344891194788538,0.06995858860691051,-0.05133015429893284,64002.02511852101,0.5,0.01884016126133048,0.00889081687524218,-0.002963565520706979,0.5351617738438996,-0.0010810574791326744,0.19829865772996946,-0.012701685175121824,3.6534956918465866e-4,0.16238549083484877,0.08851425247665201,-0.04035624806043714,0.15617929980934697,0.25246983931889133,0.01847865364412371,0.013965858771371131,0.8497450427195767,0.09425906170859744,0.11939608782273137,0.07478733026604711,0.056562445087964264,0.05587207458359522,2944.8938227272733
2020-07,0.12103356449696179,0.04109333588460018,-0.028732939782599942,0.007424335967670004,0.007746102839091051,-0.0011633753255821944,3.1400000000000006,-0.10070000000000001,0.009837716871983204,0.04164605812688116,-0.026761194650259057,0.05485286418211999,-0.009582210159445381,-0.0019700842225560677,9.112873899539409e-4,475,-0.015900000000000025,-0.13140000000000002,375.5559,-0.12339999999999995,0.008425597620305147,0.0010281681352015681,0.0016265344127761594,0.005916850796631401,0.11553066681717183,0.006674246813779483,0.0037684233671173573,-0.002143127458127836,-2.1126054390130378e-4,-0.0012559329865533542,0.0010568616118113994,8.782480612038967,0.01189932845732855,0.0035271808813579497,0.014421286315121407,-0.02144601634013199,-0.004136742475250088,0.003089261438233848,-0.03304169440042326,0.0059290604031057015,0.009663836104521373,0.03677308831251841,0.011017851885715246,0,0.006531948146109037,0.056423886038796264,0.010349168345256565,90.9,85.8,81.2,88.6,98.94536,99.05867,98.03236,79,-0.23534084917991382,0.9,0.00759968925120269,-0.08237650181922618,0.1502822030493376,-0.04589780224645068,-635.5491559050279,1.1999999999999993,0.008569282125696631,0.006652723061646881,0.005330094158436438,0.1295868414685568,3.416008435994655e-4,0.03515756691298355,0.008810629682154847,-0.0010436252675321,0.11171566307486724,0.025312011500947307,-0.08897035366253991,0.043825018930076176,0.1053025147648281,6.590456845119164e-4,-0.00425457084837344,0.2769517558087937,0.05893963400207092,0.053273806126082235,0.02312728663296948,-0.016562809943734713,0.01914452546694001,2375.6111130434797
2020-08,-0.012041459158798062,0.003280223649756664,0.009078617726993699,8.668475603084147e-4,3.3420883448265215e-4,-0.0044982140249381075,3.6400000000000006,-0.025999999999999995,-0.008040587752592643,0.004796691444720835,0.03361326197121173,0.0694139571879866,9.88047298477568e-4,0.0019164359571828271,0.002333648873486638,-415,-0.008499999999999952,-0.07999999999999996,-0.03560000000000002,-0.0868000000000001,-0.0035191990119756156,-0.001994164903617701,5.766729692178174e-4,-0.005897361047026983,-0.11242448577817132,-0.007373972661886441,0.001103722274878649,0.003062998264391048,-7.641788875911715e-5,9.872443372023199e-4,-4.075864957417963e-4,2.7936302106810444,0.008070835283989553,0.0010296883553149172,0.017822038332193202,-0.011345785960889643,0.0858544638760268,0.06111176858056666,0.15256590204430154,-0.0039864847467452336,0.017104516088089383,-0.018858300385808546,4.641879115980796e-4,0,-0.0042758777511485435,0.007735030998958448,0.024377670164425602,94.4,97.2,90.8,93.4,99.52643,99.21812,98.34443,88.8,0.22742313491264898,1,0.006827729834013141,-0.16995990228595126,0.04546237407675768,-0.04384707567473711,40445.267172263004,0.40000000000000036,0.00678213100554359,0.014246221215948651,0.01398977836739057,-0.14892267012570315,-7.812296712792488e-4,0.047320656190072086,0.032601161375398036,-8.806200578588275e-4,0.03634812808519605,0.015604553826705114,-0.02359227567015232,0.043782542450589546,0.04431030506807421,0.014913523720941235,0.014183702502026385,-0.053426938261237567,0.04626027524231002,0.032482948608261175,0.01184043988021699,0.062005044329994874,0.04580419599086971,1246.701723809524
2020-09,0.04636230097476712,0.012964245379805561,0.003949934406243472,0.0150340290357871,0.027314166829732756,0.007988811311076205,-0.9299999999999926,-206.8287,8.43486849834818e-4,0.018805010539900913,-0.02737430880659275,-0.03873791163406892,-0.0021053024574726464,0.0024799062908051894,-0.0022846094544188844,1519,-0.0044000000000000705,-0.05570000000000003,-0.011699999999999988,-0.02969999999999995,-0.007542862022390295,-7.843430730156697e-4,0.0016192460640258588,5.748646802103963e-4,0.015438229100248613,0.003484782322489721,-0.0014699265886957136,-0.0045535689127227386,1.0263589878434232e-5,3.231792226490171e-4,-0.002460333656652658,6.424746141085961,0.01715609212934055,4.037628953312833e-4,0.02916420711822454,-0.014620576873310753,-0.0013217817816464361,0.038378288777092706,-0.03139273425725886,-2.8990447324517277e-4,-3.899395643092163e-4,0.004795865572272684,0.002780611672027228,0,0.00956765369032836,-0.019621739134816713,-0.00720291229405845,93.8,101.3,93.4,93.5,99.57408,99.1386,98.46224,91.5,0.3784327911779206,0.9,0.0072892815605118955,-0.12342524297220336,0,2.9074942364459844e-4,-33464.26966237603,0,5.437702929409483e-4,0.008442678497377898,-0.004905082157636187,-0.02432318641501574,0.0014517662589854652,-0.11518799789718681,0.02515270001509684,0.0017564543489063666,-6.109325988843395e-4,0.005296352403319382,0.01898658152705046,-0.054446177181347366,-3.429031363326729e-4,-0.015064828432140409,-0.01049621018630198,0.020495980311816098,-0.016713192200847438,0.001606077294032282,0.006414092290674134,-0.03522046976613158,-0.04616204176316252,2496.257822727273
2020-10,0.0072845990016965345,0.012202592485010655,-0.021407501641213855,0.0017171878649850925,0.0023935775176138208,-0.002130722290015541,0.539999999999992,206.7042,-1.4917487961607634e-4,0.0129771348120995,-0.04452856037709374,-0.0269526271060343,0.0013361550732433614,6.977356870052631e-4,2.9598614570147674e-4,-822,-0.016799999999999926,-465.5854,-0.017699999999999994,-493.5374,-0.0042165391585395895,8.748793086441609e-4,0.0024364073411300424,7.513245063179852e-4,0.009408327575034292,7.924121051727795e-4,0.0022976580891063136,-0.0023498744563381635,2.2500319477902764e-4,-7.076705690343132e-4,-0.002353649108535194,3.1971797686679793,0.017234558742629247,-4.2435614746594297e-4,-0.04713196140273368,-0.018642988716219833,0.017329431783101867,-0.011193940852582074,0.06362584616191658,8.239709086410585e-5,-9.755146613033006e-4,-0.007684464043884176,-0.009859627821310724,0,-0.0022676245902103487,-8.544818088054573e-4,-0.004911640777114812,90.5,104.5,93.6,88,99.34864,98.81403,98.72826,89.4,-0.2810365054669903,0.6,0.006860539655569653,0.012856365868055164,-0.0809690625336672,-0.010384744795381096,12866.802580493037,-0.6999999999999993,0.00399251792745936,0.015103186843754557,0.00791328909932254,0.058235142191565004,0.0017250112301789855,-0.1037076227195266,-0.002763705121617832,9.744357361922695e-4,0.0017003113748188525,0.019923540671727302,0.011172952909625167,-0.009242081911041922,-0.01821560039005199,0.12323654647237792,0.12256126392370881,-0.10182488626605046,0.013331318638529766,0.004309932217467782,0.023490700702001988,0.015424223852649632,-0.04652001563489261,2396.994059090909
2020-11,0.013429190971798732,-0.019431803397552017,-0.0028868219320976607,0.008848830275619335,0.007325560655754515,-7.044021110722554e-4,0.10999999999999943,-0.027399999999999924,0.0010354241203351933,-0.00441648173006115,0.183311164945124,0.10387667778866749,-0.012587213457360136,-0.0020619465769993184,6.258001409058522e-4,671,-0.0029000000000000137,465.5194,-0.011800000000000033,-15,0.008457724327686655,7.125444828446348e-4,0.003324308430284084,0.003159969098220472,-0.013879940273536562,-2.4194471995730993e-4,-7.392197934112943e-4,0.0029034901211550945,-4.7866703216215e-5,0.0027187347267538797,0.0030321375540491857,2.519661808938963,0.009601970811329963,-3.404455226974079e-4,-0.06470453184486757,7.83798364089705e-4,0.002731148302594022,0.10830859294409834,0.10193071121264019,0.002766964702728636,-0.00744517545654233,-0.002574666715780105,0.013093932724554502,0,-0.01259817267786717,0.023820705666469433,-0.0022626272279158144,78.1,99,91.4,76.1,99.14384,98.55988,98.82298,81.4,0.12884872978751094,0.04,0.00662298209478962,0.09868143818609099,-0.024391453124159135,0.013001146595659208,12871.248976885981,-0.20000000000000107,0.003710754693255325,0.01173842038560835,0.002903656601004556,-0.2948661005009168,2.8159533054150643e-4,0.2540936924964061,0.03356324107256814,8.557724467381789e-4,0.007468798608615934,-0.020793589650412336,-0.08187400889939234,0.00517047924174463,-0.005565516102881141,-0.11439655043832353,-0.10310307707464528,-0.4808861431663436,0.040210317791776085,0.011866322468581991,-0.021180067613290277,-0.14928650607505123,0.19739301148708632,23.74988571428572
2020-12,0.0023573972918455866,-0.00394268088422578,0.007379386198515192,0.006954056204852677,0.013430383695283155,0.002671760839067616,0.45000000000000284,-0.012399999999999967,8.956835232449833e-4,-0.01092723372356108,0.007522848902619117,0.037727836927334835,0.014721335925502288,-8.785200930461201e-5,-0.0024996722190131493,153,-0.019300000000000095,-0.01599999999999996,-0.017199999999999993,508.4814,0.027607096964066713,0.007340079859829096,0.006633908341608041,-2.1507061695924534e-4,-0.010705797377025483,-4.29698207907947e-4,7.730873266309501e-4,0.005317883791268407,-2.503820141761537e-4,0.0025794228194380153,0.018283247959738347,2.8475959090990273,0.01426961078030331,0.002816818406044419,-0.019676749440368013,-0.0055800849365876815,0.01002912982869475,-0.08487422309163062,-0.05554747737635335,0.002547568868964234,0.010466178582468011,0.007512315017466409,-0.0034194386629135126,0,0.011307956635847924,0.024000162307107387,0.02137021579005971,93.3,99.5,94,90,99.29087,98.74327,98.9504,83.7,-0.3887275575953515,0.5,0.0062467507107726306,0.009576345272652276,-0.025001302205417186,-0.007963354510165388,-30314.375708403008,-0.1999999999999993,0.01720680498599947,0.010631586081634836,0.01943258680932658,0.17933593160290506,0.0017250596527800255,0.08939254204186264,0.056365156485511214,0.004243029117732888,-0.019127203299695417,-0.023923407635258798,0.008632566746487491,-0.005090270399528585,-0.026062595259531918,0.03972682091134505,0.028014844097421943,0.02969491361326071,-0.03035776013701419,-0.02198468816897936,-0.025035473427842625,0.1935624450628719,0.023423124083772784,22.49675
2021-01,0.03219681688601028,0.03800881553748425,-0.009806272206970945,0.007110613530675991,0.0072334794124042645,-0.0017173385780857586,0.45000000000000284,0.03049999999999997,0.00842656011204479,0.014084976126611082,-0.02634887057856261,-0.010147518870713412,-0.01006854621546438,8.790347414056043e-5,-6.506684511151661e-4,-1088,-0.0013999999999999568,-0.008100000000000052,-0.009099999999999997,-0.009899999999999909,0.022966189678609084,0.010211310992697342,0.007839922334420102,0.006656776809218279,0.05521040745453565,0.006788306037464942,-0.011428810796331845,-0.009007793202847836,2.571637336226118e-4,0.003968398220227876,0.0012776922388608725,2.964903233168002,0.014336036644207795,0.006357959285045567,-0.03303545416058462,-0.011618437840457574,-0.004778514294857317,0.002337539129007915,-0.008010709265354521,0.004240968828579383,-0.004681565168065838,6.900500729142023,-3.703703746041065e-4,0,-0.015087199919261524,-0.011062512948179865,2.3753909609247614e-4,94.3,101.3,96.1,91.4,99.57998,98.82202,99.22433,87.1,0.03033239433659407,0.6,0.005527281888491942,0.021198404884737343,0.012578782206859707,-0.007035174119002008,19891.402364863025,0.09999999999999964,-0.0023543325270249937,0.01151009790955193,-0.013065272929125626,0.014512699011707042,-6.235465355510783e-4,0.07573825962648328,0.029083894553033396,0.005762716947731228,0.01399822911336468,0.04031918075084917,0.11531631186287417,0.05574928246927158,0.07199174368460781,0.01581007630227571,0.022237700507607983,-0.0038285260537795907,0.0074377659431519305,0.018088167836820546,0.037686415019054564,-0.05617045600361248,-0.02650574058154387,23.663435
2021-02,-0.020448273810924178,0.016907163390847302,0.00963685273736914,0.008295087036144011,0.0066061474189922365,-0.0020818206354142887,0.03999999999999204,0.15289999999999995,-0.00518631160670413,-0.03538083831993433,0.054779201559750135,0.02720116954452223,0.006908056896234527,-6.886985371945542e-4,-5.364280963693346e-4,1216,0.008700000000000041,0.0038000000000000256,0.006099999999999994,0.008000000000000007,0.02777450477916954,0.01004520561642508,0.011382087930305929,-0.004271615469273016,-0.05719016228340568,-0.004710143492323127,-2.4298479028495024e-4,0.0023201261651584204,0.006072184152986715,-3.9511677009951285e-4,0.004874913672214376,1.655620695417042,0.01414601203818222,1.290839578000913e-4,-0.02798676054266558,-0.004645445317096986,0.00299192649420732,-0.020463913982889714,0.010925752238697406,-0.0017036385073634364,-0.007162159632438936,-6.920007871408893,0.017260803124333354,0,-0.02264803518216041,-0.001236756557856017,0.009298727364146941,91.1,101.4,97,87.5,99.94774,99.02258,99.39611,83.9,-0.09569919676026295,0.6,0.0013107386698898438,0.0053828936429489715,0.0246926125903717,-4.213991758543756e-4,16831.086973937985,0.1999999999999993,0.01159064696742007,0.010271889797943246,-0.0017786222049558376,-0.08891209867829986,8.928795657086042e-4,0.17566293655035548,0.03381964823978656,0.005492026550879103,-0.03457703576415483,-0.024437884031037527,-0.11753529290167553,-0.046037915835886345,0.013750412139598822,-0.051283698717699444,-0.03827981674875591,0.033486929003389676,-0.006724565076212663,-0.021483660301488072,-0.02719255619172678,0.01787781460915383,0.044679933646442294,1353.7928399999998
2021-03,0.021805952192160305,0.025927648474095122,0.0033606303346278565,0.0039033856424701696,2.9073769538712213e-4,3.5613557114899663e-4,0.23999999999999488,0.08350000000000002,0.0010275844559366476,0.028573386340264406,0.06313138035726773,0.04286364241198193,0.0016260939990910828,-0.0012767295911118026,0.0015842551939151406,-3,0,0.01419999999999999,0.0020000000000000018,-515.4795,0.03105856434837495,0.016034505644827668,0.012207186774750411,5.715123043597004e-4,0.0029050712216003305,5.384456829187201e-4,-9.047800708366083e-4,-0.002344576639369933,-0.006236991767804234,0.0015731277594346338,0.010705532096598525,1.675164220104989,0.019000240358648668,0.005447798444322416,-0.03901616450966827,-0.010142175509784579,0.0020915764375111223,0.02707867355624405,0.030556427369283767,7.522179674976925e-4,-4.92441040137237e-4,-0.036466697965622075,6.915372290782254,0,-0.016114382923683973,-0.03321617115603179,0.014715880465809406,98.3,104.6,98.3,94,100.3752,99.53745,99.82172,90.8,-0.07334158426987258,1,0.0018739806238254886,-0.0038965391929330906,0,-0.008509342620968141,-28727.696243831015,0,0.00488825304619489,-0.004106991155538253,-0.019076348750227012,-0.011215667881961267,0.0026840007206869743,-0.0361764600093375,0.04338403036682337,0.007682064381643983,0.013039716367818421,0.0108430363884926,0.053661387702315544,0.005727940854116653,-0.05133779355711887,0.04780990083344694,0.03628845578584983,-0.01932093331118523,0.014697944803971907,0.00675281253973381,0.019191055890361852,0.005683339770962803,0.027949417548229327,2670.5863739130436
